Tên dự án,Giá,Diện tích,Loại nhà,Vị trí,Phòng ngủ,Nhà vệ sinh,Ngày đăng,Trang
"NHÀ TRUNG TÂM THÀNH PHỐ THỦ ĐỨC,SỔ RIÊNG,KDC HIM LAM,SỔ RIÊN...",10.5 Tỷ,100 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,4 Phòng ngủ,4 WC,"6/6/2024, lúc: 21 giờ 31 phút",1203
"NHÀ HXH LÊ ĐỨC THỌ, GÒ VẤP - RẤT ĐẸP - 57M2 - 4TẦNG - NỘI TH...",6.5 Tỷ,57 M²,Nhà Trong Ngõ,Quận Gò Vấp,4 Phòng ngủ,4 WC,"6/6/2024, lúc: 19 giờ 51 phút",1203
BÁN NHÀ HXH - SƯ VẠN HẠNH - KẾ BÊN VẠN HẠNH MALL - 43M2 - 4 ...,13.5 Tỷ,43 M²,Nhà Trong Ngõ,Quận 10,3 Phòng ngủ,3 WC,"6/6/2024, lúc: 19 giờ 27 phút",1203
SIÊU PHẨM Q.3 - CAO THẮNG - 72M2 - NHỈNH 6 TỶ,6.2 Tỷ,72 M²,Nhà Trong Ngõ,Quận 3,5 Phòng ngủ,5 WC,"6/6/2024, lúc: 18 giờ 46 phút",1203
TUYỆT PHẨM - LÊ VĂN SỸ - Q.3 - 70M2 - 6.4 TỶ,6.4 Tỷ,70 M²,Nhà Trong Ngõ,Quận 3,5 Phòng ngủ,5 WC,"6/6/2024, lúc: 18 giờ 35 phút",1203
"MUA BÁN NHÀ RIÊNG 135M2, NỞ HẬU 9,9M,LÃ XUÂN OAI-NHỈNH 6T",6 Tỷ,135 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,3 Phòng ngủ,2 WC,"6/6/2024, lúc: 18 giờ 8 phút",1203
"**BÁN NHÀ HXH ĐƯỜNG NGUYỄN BẶC**, PHƯỜNG 3 QUẬN TÂN BÌNH; NG...",8 Tỷ,44 M²,Nhà Trong Ngõ,Nguyễn Bặc,3 Phòng ngủ,4 WC,"6/6/2024, lúc: 17 giờ 30 phút",1203
"KO CÓ CĂN THỨ 2, 5 TẦNG CỰC ĐẸP, NGANG 5M,80M2,BÀU CÁT ĐỒNG ...",7.7 Tỷ,82 M²,Nhà Đất Thổ Cư,Quận Tân Bình,5 Phòng ngủ,5 WC,"6/6/2024, lúc: 16 giờ 41 phút",1203
NHÀ MẶT TIỀN ĐINH CỦNG VIÊN 63M2 - NGANG 9M - HẺM Ô TÔ 2 LÀN...,4 Tỷ,63 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,,,"6/6/2024, lúc: 16 giờ 30 phút",1203
"HIẾM,BÁN ĐẤT TẶNG NHÀ,NGAY KHU ĐỆ NHẤT,GẦN HOÀNG VIỆT,TÂN BÌ...",7.8 Tỷ,65 M²,Nhà Đất Thổ Cư,Quận Tân Bình,2 Phòng ngủ,2 WC,"6/6/2024, lúc: 16 giờ 19 phút",1203
"300M2 LIÊN PHƯỜNG 35TR/M2 KẾ KDC PHÚ NHUẬN, KHANG AN Q9 (RẺ ...",10.4 Tỷ,300 M²,Đất Nền Dự Án,Kdc Nam Rạch Chiếc,,,"6/6/2024, lúc: 16 giờ 18 phút",1203
BÁN MẶT TIỀN KINH DOANH QUỐC LỘ 50 GẦN BẾN XE QUẬN 8,5.5 Tỷ,50 M²,Nhà Mặt Phố,Quốc Lộ 50,2 Phòng ngủ,3 WC,"6/6/2024, lúc: 16 giờ 2 phút",1203
"TIN THẬT 100% NHÀ ĐƯỜNG VÕ DUY NINH P.22 BÌNH THẠNH, 50M2, C...",3.85 Tỷ,50 M²,Nhà Trong Ngõ,Quận Bình Thạnh,4 Phòng ngủ,2 WC,"6/6/2024, lúc: 15 giờ 7 phút",1203
BÁN GẤP BIỆT THỰ KHU LAVIDA NỘI THẤT CAO CẤP. GIÁ CHỈ HƠN 12...,12.95 Tỷ,100 M²,"Nhà Biệt Thự, Liền Kề",Huyện Nhà Bè,4 Phòng ngủ,4 WC,"6/6/2024, lúc: 14 giờ 45 phút",1203
CHÍNH CHỦ CẦN TIỀN BÁN GẤP GIẢM TỪ 1 TỶ 200 XUỐNG 1 TỶ 050,1.05 Tỷ,20 M²,Căn Hộ Chung Cư,Trương Quyền,1 Phòng ngủ,1 WC,"6/6/2024, lúc: 14 giờ 32 phút",1203
HÀNG VIP-GIÁ RẺ-NHÀ 3 TẦNG ĐÚC DT (5X20) FULL KHU DÂN TRÍ NG...,8.2 Tỷ,100 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,4 Phòng ngủ,4 WC,"6/6/2024, lúc: 14 giờ 14 phút",1203
BÁN GẤP NHÀ PHỐ 4 TẦNG PHÚ THUẬN - Q7. GIÁ CHỈ HƠN 3 TỶ.,3.8 Tỷ,58 M²,Nhà Mặt Phố,Quận 7,4 Phòng ngủ,5 WC,"6/6/2024, lúc: 14 giờ 9 phút",1203
"HXH 4M, SÁT MT NGUYỄN XÍ, DT 34M2, 5 TẦNG,5PN,6.4TỈ",6.4 Tỷ,34 M²,Nhà Đất Thổ Cư,Nguyễn Xí,5 Phòng ngủ,4 WC,"6/6/2024, lúc: 13 giờ 57 phút",1203
**BÁN NHÀ PHƯỜNG 3 TÂN BÌNH** HXH NGAY CHỢ PHẠM VĂN HAI; NGA...,8.4 Tỷ,60 M²,Nhà Trong Ngõ,Phạm Văn Hai,4 Phòng ngủ,5 WC,"6/6/2024, lúc: 13 giờ 28 phút",1203
CHỦ NHÀ CẦN BÁN GẤP NHÀ ĐANG Ở- VỀ QUÊ,1.4 Tỷ,48 M²,Nhà Đất Thổ Cư,Huyện Củ Chi,2 Phòng ngủ,2 WC,"6/6/2024, lúc: 12 giờ 4 phút",1204
"--BÁN NHÀ PHƯỜNG 7 TÂN BÌNH, HXH LÝ THƯỜNG KIỆT, NGAY BV THỐ...",9.1 Tỷ,120 M²,Nhà Trong Ngõ,Lý Thường Kiệt,2 Phòng ngủ,1 WC,"6/6/2024, lúc: 11 giờ 29 phút",1204
"-BÁN NHÀ HXH 962 CÁCH MẠNG THÁNG 8, PHƯỜNG 5 TÂN BÌNH, CV LÊ...",5.9 Tỷ,50 M²,Nhà Trong Ngõ,Cách Mạng Tháng 8,3 Phòng ngủ,2 WC,"6/6/2024, lúc: 11 giờ 24 phút",1204
TÒA NHÀ CHDV MẶT TIỀN HOÀNG DIỆU 2 GẦN NGÃ TƯ THỦ ĐỨC-GA MET...,48 Tỷ,337 M²,Nhà Mặt Phố,Thành Phố Thủ Đức,11 Phòng ngủ,11 WC,"6/6/2024, lúc: 11 giờ 13 phút",1204
"CẦN BÁN NHÀ PHỐ ĐƯỜNG LỚN, KHU DÂN CƯ ĐÔNG ĐÚC Q7",20 Tỷ,116.15 M²,Nhà Mặt Phố,Quận 7,,,"6/6/2024, lúc: 10 giờ 53 phút",1204
"MTKD ĐƯỜNG TRỊNH VĂN CẨN Q.1, DT 5X16M, 39 TỶ",39 Tỷ,80 M²,Nhà Mặt Phố,Trịnh Văn Cấn,,,"6/6/2024, lúc: 10 giờ 47 phút",1204
"BÁN NHÀ Đ.NGÔ ĐỨC KẾ P.12Q.BÌNH THẠNH.DIỆN TÍCH 51,GIÁ 7,9 T...",7900 Tỷ,51 M²,Nhà Trong Ngõ,Quận Bình Thạnh,3 Phòng ngủ,3 WC,"6/6/2024, lúc: 10 giờ 35 phút",1204
"BÁN NHÀ MỚI HẺM NGUYỄN CÔNG TRỨ Q.1, 10TỶ",10 Tỷ,56 M²,Nhà Trong Ngõ,Nguyễn Công Trứ,,,"6/6/2024, lúc: 10 giờ 21 phút",1204
"BÁN NHÀ Đ.NGUYỄN LÂM, P. 3, BÌNH THẠNH, HCM,DIỆN TÍCH 78M2 G...",1250 Tỷ,78 M²,Nhà Mặt Phố,Quận Bình Thạnh,4 Phòng ngủ,2 WC,"6/6/2024, lúc: 10 giờ 4 phút",1204
BÁN GẤP NHÀ HXH 10M MỚI CỨNG DỌN VÀO Ở NGAY ĐƯỜNG THÀNH THÁI...,23 Tỷ,102 M²,Nhà Trong Ngõ,Quận 10,,,"6/6/2024, lúc: 9 giờ 58 phút",1204
BÁN NHÀ ĐẸP KẾT CẤU 3 LẦU HẺM XE HƠI 10M ĐƯỜNG LÝ THƯỜNG KIỆ...,16.5 Tỷ,64 M²,Nhà Trong Ngõ,Quận 10,,,"6/6/2024, lúc: 9 giờ 38 phút",1204
"NHÀ SỔ HỒNG RIÊNG RẤT RỘNG RÃI 4MX14M, ĐÚC LỬNG, CÓ PN TẦNG ...",2.85 Tỷ,49 M²,Nhà Trong Ngõ,Quận 12,2 Phòng ngủ,2 WC,"6/6/2024, lúc: 9 giờ 33 phút",1204
CHỈ 2 TỶ 580 TRIỆU CÓ NGAY NHÀ SỔ HỒNG RIÊNG 2 LẦU HẺM 5M TH...,2.58 Tỷ,24 M²,Nhà Trong Ngõ,Quận 12,2 Phòng ngủ,3 WC,"6/6/2024, lúc: 9 giờ 32 phút",1204
"LÔ ĐẤT NỀN DỰ ÁN ĐẤT NAM AN LẠC GẦN AEON BÌNH TÂN CHỈ TỪ 2,9...",4158 Tỷ,63 M²,Đất Nền Dự Án,Khu Dân Cư An Lạc - Bình Trị Đông,,,"6/6/2024, lúc: 9 giờ 30 phút",1204
"NHÀ 2 TẦNG, 42M2, ĐẶNG VĂN BI, THỦ ĐỨC, HẺM 6M, GIÁ CHỈ 4.X ...",4.8 Tỷ,42 M²,Nhà Đất Thổ Cư,Đặng Văn Bi,2 Phòng ngủ,2 WC,"6/6/2024, lúc: 9 giờ 34 phút",1204
"NHÀ HẺM LÊ VĂN QUỚI, BÌNH HƯNG HÒA A,BÌNH TÂN DT 52M2 2 LẦU ...",6.85 Tỷ,52 M²,Nhà Trong Ngõ,Lê Văn Quới,4 Phòng ngủ,4 WC,"6/6/2024, lúc: 9 giờ 6 phút",1204
"BÁN NHÀ 4X10M ĐƯỜNG LIÊN KHU 4 5, HXH 6M THÔNG, GIÁ CHỈ 1 TỶ...",1.65 Tỷ,40 M²,Nhà Mặt Phố,Quận Bình Tân,,,"6/6/2024, lúc: 8 giờ 51 phút",1204
"NHÀ HẺM LÊ VQUỚI, BÌNH TRỊ ĐÔNG A, BÌNH TÂN,DT 48M2,3 LẦU 3P...",5.15 Tỷ,48 M²,Nhà Trong Ngõ,Lê Văn Quới,3 Phòng ngủ,4 WC,"6/6/2024, lúc: 8 giờ 46 phút",1204
"ĐẤT THỔ CƯ HẺM XE HƠI,LINH TÂY,THỦ ĐỨC,CÁCH PHẠM VĂN ĐỒNG 30...",4.8 Tỷ,63.4 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,,,"6/6/2024, lúc: 8 giờ 20 phút",1204
"MUA BÁN NHÀ RIÊNG 85M2 TP THỦ ĐỨC,NGANG HƠN 5M, MAN THIỆN - ...",7 Tỷ,85 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,3 Phòng ngủ,,"6/6/2024, lúc: 7 giờ 23 phút",1204
TRƯỜNG THỌ 71 M2 NHÀ 2 TẦNG MỚI HOÀN CÔNG ĐỦ NGAY KHU PHÂN L...,5.5 Tỷ,71 M²,Nhà Mặt Phố,Thành Phố Thủ Đức,,,"6/6/2024, lúc: 5 giờ 45 phút",1205
HÀNG HIẾM MẶT TIỀN KINH DOANH 95 LÊ VĂN LƯƠNG CHỈ NHỈNH 4 TỶ,4.6 Tỷ,45 M²,Nhà Mặt Phố,Quận 7,3 Phòng ngủ,3 WC,"6/6/2024, lúc: 0 giờ 9 phút",1205
BÁN NHÀ NGAY LÊ VĂN QUỚI - 48M2 - 3 TẦNG - HẺM XE HƠI THÔNG ...,4800 Tỷ,48 M²,Nhà Mặt Phố,Quận Bình Tân,4 Phòng ngủ,,"5/6/2024, lúc: 21 giờ 35 phút",1205
"SIÊU HIẾM,3 TẦNG,64M2,NGANG 5.2M,LÊ VĂN SỸ,Q3,HẺM 7M XE TẢI,...",13.8 Tỷ,64 M²,Nhà Đất Thổ Cư,Quận 3,3 Phòng ngủ,3 WC,"5/6/2024, lúc: 21 giờ 34 phút",1205
BÁN NHÀ LẠC LONG QUÂN HẺM KINH DOANH 70M .3 TẦNG .3PN .11.5...,11.5 Tỷ,70 M²,Nhà Trong Ngõ,Lạc Long Quân,3 Phòng ngủ,3 WC,"5/6/2024, lúc: 21 giờ 29 phút",1205
HOT HẺM XE HƠI THÔNG TỨ TUNG - 2 TẦNG - 40M2 - NGAY GÒ XOÀI ...,3850 Tỷ,40 M²,Nhà Mặt Phố,Quận Bình Tân,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 21 giờ 14 phút",1205
MUA BÁN NHÀ RIÊNG 95M2 - NGANG 6M BỀ THẾ - PHƯỚC LONG A - NH...,4 Tỷ,95 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,,,"5/6/2024, lúc: 21 giờ 0 phút",1205
"NHÀ BÌNH TÂN, BÁN GẤP 4,45 TỶ, HẺM XE TẢI, ĐẦY ĐỦ CÔNG NĂNG,...",4.45 Tỷ,60 M²,Nhà Trong Ngõ,Quận Bình Tân,4 Phòng ngủ,3 WC,"5/6/2024, lúc: 20 giờ 30 phút",1205
"NHÀ BÌNH TÂN, 6,6 TỶ BÁN GẤP, NGANG 5M DÀI 15M, HẺM XE HƠI T...",6.6 Tỷ,75 M²,Nhà Trong Ngõ,Quận Bình Tân,4 Phòng ngủ,5 WC,"5/6/2024, lúc: 20 giờ 24 phút",1205
BÁN NHÀ LÊ VĂN SĨ HXT 46M.4 TẦNG BTCT .4PN .5 WC .9.8 TỶ,9.8 Tỷ,46 M²,Nhà Đất Thổ Cư,Quận Tân Bình,4 Phòng ngủ,5 WC,"5/6/2024, lúc: 20 giờ 8 phút",1205
CẦN CHO THUÊ MỘT SỐ CĂN HỘ TẠI CHUNG CƯ VIVA PLAZA Q7 NHÀ MỚ...,495 Triệu,55 M²,Căn Hộ Chung Cư,Viva Plaza,2 Phòng ngủ,1 WC,"5/6/2024, lúc: 19 giờ 26 phút",1205
"BÁN NHÀ ĐƯỜNG NGUYỄN XÍ PHƯỜNG 13 QUẬN BÌNH THẠNH 5 TẦNG, 3...",6.45 Tỷ,31 M²,Nhà Trong Ngõ,Quận Bình Thạnh,4 Phòng ngủ,4 WC,"5/6/2024, lúc: 19 giờ 9 phút",1205
5 TỶ - 60M2 - HXH 6M - NGUYỄN ĐÌNH CHÍNH - PHÚ NHUẬN,5 Tỷ,60 M²,Nhà Trong Ngõ,Quận Phú Nhuận,5 Phòng ngủ,5 WC,"5/6/2024, lúc: 18 giờ 57 phút",1205
72M2 - NGUYỄN VĂN TRỖI - PHÚ NHUẬN - CHỈ 6 TỶ,6 Tỷ,72 M²,Nhà Đất Thổ Cư,Quận Phú Nhuận,,,"5/6/2024, lúc: 18 giờ 40 phút",1205
"NHÀ ĐẸP 2 LẦU NGAY CẦU BÌNH TRIỆU,THỦ ĐỨC,SỔ RIÊNG,64M2,GIÁ ...",6.39 Tỷ,64 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 17 giờ 26 phút",1205
BÁN CĂN VILLA KDC AN PHÚ- THẢO ĐIỀN. DT: 5.6 X 12. GIÁ: 12 T...,12 Tỷ,68 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 17 giờ 24 phút",1205
BÁN VILLA PHƯỜNG THẢO ĐIỀN ( TRỆT 4L THANG MÁY) DT: 8X11....,28 Tỷ,88 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,6 Phòng ngủ,6 WC,"5/6/2024, lúc: 17 giờ 20 phút",1205
TẬN HƯỞNG CUỘC SỐNG HẠNH PHÚC TẠI NHÀ XINH 4 X 22M PHẠM NGỌC...,22 Tỷ,90 M²,Nhà Trong Ngõ,Quận 3,5 Phòng ngủ,6 WC,"5/6/2024, lúc: 17 giờ 0 phút",1205
"NHÀ HIẾM MTKD PHẠM VIẾT CHÁNH, DT: 5.4X16M, HỢP ĐỒNG THUÊ 11...",37 Tỷ,83 M²,Nhà Mặt Phố,Phạm Viết Chánh,,,"5/6/2024, lúc: 16 giờ 57 phút",1205
NHÀ ĐÚC LỬNG XINH XINH MỚI ĐẸP CÁCH CHỢ HIỆP THÀNH 100M,3.35 Tỷ,55 M²,Nhà Trong Ngõ,Quận 12,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 16 giờ 50 phút",1205
NHÀ ĐÚC LỬNG NGANG 5M CỰC HIẾM HẺM 4M THÔNG TẠI TÂN CHÁNH HI...,4.05 Tỷ,74 M²,Nhà Trong Ngõ,Quận 12,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 16 giờ 47 phút",1206
"CẦN BÁN GẤP MẢNH ĐẤT THỔ CƯ 70M2 Ở THANH NIÊN, PHẠM VĂN HAI,...",2.2 Tỷ,70 M²,Nhà Đất Thổ Cư,Huyện Bình Chánh,,,"5/6/2024, lúc: 16 giờ 25 phút",1206
BÁN CĂN HỘ GIÁ TỐT NHẤT SÀI GÒN FULL NT GIÁ CHỈ TỪ 1.6 TỶ TẠ...,84.8 Triệu,53 M²,Căn Hộ Chung Cư,Chung Cư Phúc Yên 2,2 Phòng ngủ,1 WC,"5/6/2024, lúc: 16 giờ 3 phút",1206
"BÁN NHÀ ĐƯỜNG SỐ 03, HẺM XE HƠI, TAM BÌNH,THỦ ĐỨC, 80M2(4X20...",4.3 Tỷ,80 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,5 Phòng ngủ,3 WC,"5/6/2024, lúc: 15 giờ 53 phút",1206
"BÁN GẤP NHÀ PHỐ 4 TẦNG HXH LVL PHƯỚC KIỂN CHỈ HƠN 7,9TY.",7.96 Tỷ,100 M²,Nhà Trong Ngõ,Huyện Nhà Bè,5 Phòng ngủ,5 WC,"5/6/2024, lúc: 15 giờ 39 phút",1206
BÁN GẤP NHÀ 4 TẦNG HẺM XE TẢI LÊ VĂN LƯƠNG GIÁ CHỈ HƠN 5 TỶ.,5.5 Tỷ,100 M²,Nhà Trong Ngõ,Huyện Nhà Bè,4 Phòng ngủ,5 WC,"5/6/2024, lúc: 14 giờ 46 phút",1206
BÁN NHÀ PHỐ MẶT TIỀN 112M² NGUYỄN BÌNH - NHÀ BÈ CHỈ NHỈNH 3 ...,2.95 Tỷ,112 M²,Nhà Mặt Phố,Huyện Nhà Bè,3 Phòng ngủ,2 WC,"5/6/2024, lúc: 14 giờ 37 phút",1206
"BÁN NHÀ PHỐ 5 TẦNG HIỆN ĐẠI HXH 6M CHỈ 6,8TY TL",6.8 Tỷ,81 M²,Nhà Trong Ngõ,Huyện Nhà Bè,,,"5/6/2024, lúc: 14 giờ 31 phút",1206
"NGỘP CẦN BÁN GẤP LÔ ĐẤT 143M2, TIỆN KINH DOANH, GẦN CHỢ CẦU ...",2.5 Tỷ,143 M²,Đất Nền Dự Án,Huyện Bình Chánh,,,"5/6/2024, lúc: 14 giờ 23 phút",1206
"CẦN BÁN NHÀ ĐẸP TRỆT, LỬNG, 5 LẦU, MẶT TIỀN ĐƯỜNG CÔ GIANG, ...",40.5 Tỷ,82 M²,Nhà Mặt Phố,Quận 1,,,"5/6/2024, lúc: 14 giờ 10 phút",1206
"GIÁ CỰC TỐT BÁN NHÀ MẶT TIỀN TRỊNH VĂN CẨN, P. CẦU ÔNG LẢNH,...",39.5 Tỷ,80 M²,Nhà Mặt Phố,Quận 1,,,"5/6/2024, lúc: 14 giờ 3 phút",1206
RẺ NHẤT TÒA C3; 2PN - VINHOMES CENTRAL PARK ** NHÀ THẬT - G...,6.4 Tỷ,81 M²,Căn Hộ Chung Cư,Vinhomes Central Park ( Tân Cảng ),2 Phòng ngủ,3 WC,"5/6/2024, lúc: 12 giờ 1 phút",1206
**BÁN NHÀ HXH 462 HUỲNH VĂN BÁNH** PHƯỜNG 13 PHÚ NHUẬN; 4 X ...,4.8 Tỷ,65 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,2 Phòng ngủ,1 WC,"5/6/2024, lúc: 11 giờ 59 phút",1206
"MẶT TIỀN KD ĐẮC ĐỊA 5 TẦNG,66M2,NGANG 4.8M,GẦN NGUYỄN ĐÌNH C...",13.3 Tỷ,66 M²,Nhà Đất Thổ Cư,Quận Phú Nhuận,6 Phòng ngủ,5 WC,"5/6/2024, lúc: 11 giờ 27 phút",1206
"BÁN NHÀ 5 TẦNG - SÁT MẶT TIỀN - TRẦN HUY LIỆU, PHÚ NHUẬN - 3...",9.7 Tỷ,36 M²,Nhà Trong Ngõ,Quận Phú Nhuận,5 Phòng ngủ,5 WC,"5/6/2024, lúc: 11 giờ 21 phút",1206
CHÍNH CHỦ BÁN CH CAO CẤP VISTA VERDE 2PN 2WC TRUNG TÂM HÀNH ...,508.4 Triệu,82 M²,Căn Hộ Chung Cư,Chung Cư Vista Verde,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 10 giờ 49 phút",1206
KẸT TIỀN BÁN GẤP NHÀ TRẦN BÌNH TRỌNG Q5,18.8 Tỷ,132 M²,Nhà Trong Ngõ,Quận 5,4 Phòng ngủ,3 WC,"5/6/2024, lúc: 10 giờ 15 phút",1206
BÁN CĂN HỘ CAO CẤP CHUẨN 5 TẠI SÀI GÒN MỚI 100% FULL NT GIÁ ...,1.6 Tỷ,53 M²,Căn Hộ Chung Cư,Chung Cư Phúc Yên 2,2 Phòng ngủ,1 WC,"5/6/2024, lúc: 10 giờ 7 phút",1206
MẶT TIỀN KINH DOANH 4 TẦNG GẦN NGÃ TƯ THỦ ĐỨC-HOÀNG DIỆU 2 D...,48 Tỷ,569 M²,Nhà Mặt Phố,Thành Phố Thủ Đức,4 Phòng ngủ,3 WC,"5/6/2024, lúc: 10 giờ 3 phút",1206
"--THANH LÝ TÀI SẢN: BÁN NHÀ MẶT TIỀN QUẬN TÂN PHÚ, GẦN AEON ...",9 Tỷ,72 M²,Nhà Mặt Phố,Tân Quý,4 Phòng ngủ,5 WC,"5/6/2024, lúc: 10 giờ 1 phút",1206
"--BÁN NHÀ CẤP 4 HẺM 88 PHAN SÀO NAM, PHƯỜNG 11 TÂN BÌNH; TRỤ...",8.5 Tỷ,60 M²,Nhà Trong Ngõ,Phan Sào Nam,2 Phòng ngủ,1 WC,"5/6/2024, lúc: 10 giờ 0 phút",1207
KHUÔN ĐẤT LỚN MẶT TIỀN TRUNG TÂM LINH CHIỂU GẦN BÊN VINCOM T...,69 Tỷ,553 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,,,"5/6/2024, lúc: 10 giờ 0 phút",1207
"BÁN NHÀ NGAY NGUYỄN THỊ TÚ - ĐÚC 2 LẦU SÂN THƯỢNG, ~40M2 - G...",2.6 Tỷ,40 M²,Nhà Mặt Phố,Quận Bình Tân,,,"5/6/2024, lúc: 9 giờ 50 phút",1207
BÁN NHÀ HẺM XE HƠI - THẠNH MỸ LỢI - QUẬN 2 - 60M2 - NHỈNH 5 ...,5 Tỷ,60 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,,,"5/6/2024, lúc: 9 giờ 31 phút",1207
"CHÍNH CHỦ BÁN CHUNG CƯ, 2 TỶ, SHR 54 M2 MẶT TIỀN PHẠM VĂN ĐỒ...",2 Tỷ,54 M²,Căn Hộ Chung Cư,Quận Bình Thạnh,2 Phòng ngủ,1 WC,"5/6/2024, lúc: 9 giờ 13 phút",1207
BÁN NHÀ MỚI HXH 5M QUẬN 1 DT: 4X13 GẦN MT CALMETTE GIÁ 12 TỶ,12 Tỷ,51 M²,Nhà Trong Ngõ,Calmette,3 Phòng ngủ,4 WC,"5/6/2024, lúc: 8 giờ 41 phút",1207
"BÁN NHÀ Đ.CÙ LAO, P. 2, PHÚ NHUẬN, HCM,DIỆN TÍCH 116M2 GIÁ 7...",7900 Tỷ,116 M²,Nhà Mặt Phố,Quận Phú Nhuận,4 Phòng ngủ,4 WC,"5/6/2024, lúc: 8 giờ 2 phút",1207
"BÁN NHÀ Đ.HOÀNG HOA THÁM, P. 6, BÌNH THẠNH, HCM, DIỆN TÍCH 6...",690 Tỷ,66 M²,Nhà Trong Ngõ,Quận Bình Thạnh,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 7 giờ 22 phút",1207
"ĐẤT GIÁ TỐT_NGAY TRƯỜNG THCS NGUYỄN VĂN BÁ,LINH XUÂN,THỦ ĐỨC...",Thỏa Thuận,51 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,,,"5/6/2024, lúc: 7 giờ 7 phút",1207
"NHÀ NGUYỄN THÁI SƠN 55M2 4TẦNG GIÁ TỐT 6,7TỶ KHU VIP GÒ VẤP",6.7 Tỷ,55 M²,Nhà Đất Thổ Cư,Quận Gò Vấp,3 Phòng ngủ,4 WC,"5/6/2024, lúc: 6 giờ 53 phút",1207
"MẶT TIỀN LÊ VĂN SỸ 115M2 GIÁ SIÊU RẺ 23,5TỶ KHU KINH DOANH Đ...",23.5 Tỷ,115 M²,Nhà Mặt Phố,Quận Phú Nhuận,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 6 giờ 49 phút",1207
NHÀ QUÁ RẺ_NGAY ĐỐI DIỆN VẠN PHÚC CITY_DT 84M2 ĐẤT_GIÁ CHỈ 4...,4.9 Tỷ,84 M²,Nhà Đất Thổ Cư,Thành Phố Thủ Đức,3 Phòng ngủ,3 WC,"5/6/2024, lúc: 6 giờ 31 phút",1207
"NHÀ 3 TẦNG, TRỊNH HOÀI ĐỨC, QUẬN 9, 4.5M X 18M; 6M RA MẶT TI...",7.89 Tỷ,94 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,3 Phòng ngủ,3 WC,"5/6/2024, lúc: 5 giờ 21 phút",1207
"BÁN NHÀ, HẺM XE HƠI TRÁNH NHAU, 80M2, TRƯỜNG LƯU, QUẬN 9. GI...",4 Tỷ,80 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,,,"5/6/2024, lúc: 4 giờ 13 phút",1207
"MUA BÁN NHÀ RIÊNG 2T MT TP.THỦ ĐỨC , NGANG 5M - HẺM Ô TÔ - N...",4 Tỷ,60 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,,,"5/6/2024, lúc: 4 giờ 5 phút",1207
NHÀ 2 MT HẺM ĐƯỜNG SỐ 17A DT60M2 2PN 2WC GIÁ 4TY250,4.25 Tỷ,60 M²,Nhà Trong Ngõ,Quận Bình Tân,2 Phòng ngủ,2 WC,"5/6/2024, lúc: 0 giờ 54 phút",1207
"NHÀ HẺM HƯƠNG LỘ 2, BÌNH TRỊ ĐÔNG A,BÌNH TÂN DT 68M2 3 LẦU 4...",6.75 Tỷ,68 M²,Nhà Trong Ngõ,Hương Lộ 2,4 Phòng ngủ,5 WC,"5/6/2024, lúc: 0 giờ 30 phút",1207
"ĐANG TRỐNG 1 PHÒNG CÓ BAN CÔNG CỰC XINH, NĂM NGAY TRUNG TÂM ...",5.8 Triệu,35 M²,Căn Hộ Chung Cư,Chung Cư Citi Soho,1 Phòng ngủ,1 WC,"5/6/2024, lúc: 0 giờ 24 phút",1207
"SIÊU PHẨM 5 TẦNG CỰC ĐẸP, 80M2,HẺM THÔNG TRẦN MAI NINH BÀU C...",7.9 Tỷ,80 M²,Nhà Đất Thổ Cư,Quận Tân Bình,5 Phòng ngủ,6 WC,"4/6/2024, lúc: 23 giờ 50 phút",1207
"MUA BÁN NHÀ 70M2 TRƯỜNG LƯU, HẺM XE HƠI, LONG TRƯỜNG, QUẬN 9...",4 Tỷ,70 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,,,"4/6/2024, lúc: 22 giờ 59 phút",1207
