Tên dự án,Giá,Diện tích,Loại nhà,Vị trí,Phòng ngủ,Nhà vệ sinh,Ngày đăng,Trang
"CẦN BÁN CĂN HỘ 2 NGỦ ĐẦY ĐỦ NỘI THẤT, HƯỚNG ĐÔNG NAM TẠI KDT...",2.3 Tỷ,65 M²,Căn Hộ Chung Cư,Kđt Mường Thanh - Thanh Hà,2 Phòng ngủ,2 WC,"10/9/2024, lúc: 9 giờ 55 phút",1955
"NHÀ GIA QUẤT, LONG BIÊN, TẶNG LẠI NỘI THẤT XỊN SÒ, OTO 4 CHỖ...",7.2 Tỷ,56 M²,Nhà Đất Thổ Cư,Quận Long Biên,4 Phòng ngủ,4 WC,"10/9/2024, lúc: 9 giờ 49 phút",1955
DUY NHẤT 1 CĂN ĐỘI CẤN TRONG VỊ TRÍ NGÕ THÔNG LÔ GÓC - Ô TÔ ...,7680 Tỷ,30 M²,Nhà Đất Thổ Cư,Quận Ba Đình,,,"10/9/2024, lúc: 9 giờ 47 phút",1955
"NHÀ NGỌC LÂM,LONG BIÊN, VỊ TRÍ ĐẸP, 56M, 5.6 TỶ",5.6 Tỷ,56 M²,Nhà Đất Thổ Cư,Quận Long Biên,4 Phòng ngủ,4 WC,"10/9/2024, lúc: 9 giờ 42 phút",1955
BÁN GẤP CĂN HỘ TẠI TẦNG TRUNG TÒA NOXH ĐỒNG MÔ - ĐẠI KIM BUI...,Thỏa Thuận,70 M²,Căn Hộ Chung Cư,Quận Hoàng Mai,2 Phòng ngủ,,"10/9/2024, lúc: 9 giờ 36 phút",1955
"BÁN NHÀ PHỐ HÀM NGHI, VỊ TRÍ ĐẸP, ĐƯỜNG THÔNG, KINH DOANH, 6...",17 Tỷ,60 M²,Nhà Trong Ngõ,Quận Nam Từ Liêm,,,"10/9/2024, lúc: 9 giờ 35 phút",1955
CẦN BÁN NHÀ MỚI THANG MÁY ÔTÔ CÁCH 10M PHỐ AN DƯƠNG VƯƠNG,5.85 Tỷ,30 M²,Nhà Trong Ngõ,An Dương Vương,3 Phòng ngủ,4 WC,"10/9/2024, lúc: 9 giờ 35 phút",1955
"BÁN PHÂN LÔ VŨ PHẠM HÀM, CẦU GIẤY, 65M2, 5 TẦNG, GARA Ô TÔ 7...",18.6 Tỷ,65 M²,Nhà Đất Thổ Cư,Quận Cầu Giấy,5 Phòng ngủ,5 WC,"10/9/2024, lúc: 9 giờ 31 phút",1955
"NHÀ ĐẸP LẠC LONG QUÂN, TÂY HỒ - 35M, 5 TẦNG, GIÁ 6.2 TỶ NGÕ ...",6.2 Tỷ,35 M²,Nhà Trong Ngõ,Lạc Long Quân,3 Phòng ngủ,4 WC,"10/9/2024, lúc: 9 giờ 27 phút",1955
BÁN ĐẤT TIÊN DƯƠNG ĐẸP HIẾM TẶNG NHÀ ĐẸP SẴN Ở,3.78 Tỷ,43 M²,"Nhà Hàng, Khách Sạn, Resort",Quốc Lộ 23,,,"10/9/2024, lúc: 9 giờ 19 phút",1955
BÁN NHÀ XUÂN ĐỈNH - VỊ TRÍ ĐẸP - KINH DOANH THUẬN TIỆN - NHÀ...,11.5 Tỷ,70 M²,Nhà Đất Thổ Cư,Đường Xuân Đỉnh,4 Phòng ngủ,,"10/9/2024, lúc: 9 giờ 18 phút",1955
BÁN NHÀ TRẦN THÁI TÔNG - VỊ TRÍ ĐẸP - GIÁ CẢ HỢP LÝ - CHỈ C...,7.5 Tỷ,34 M²,Nhà Đất Thổ Cư,Trần Thái Tông,4 Phòng ngủ,,"10/9/2024, lúc: 9 giờ 13 phút",1955
BÁN ĐẤT ĐẸP UY NỖ GIÁ TRỊ ĐẦU TĂNG,4 Tỷ,55 M²,Nhà Đất Thổ Cư,Huyện Đông Anh,,,"10/9/2024, lúc: 9 giờ 11 phút",1955
"BÁN KHÁCH SẠN 3S MẶT PHỐ PHƯỜNG HÀNG BÔNG, DT 140M, 8 TẦNG, ...",1.5 Tỷ,140 M²,"Nhà Hàng, Khách Sạn, Resort",Quận Hoàn Kiếm,11 Phòng ngủ,11 WC,"10/9/2024, lúc: 9 giờ 11 phút",1955
KHÁCH SẠN 5 SAO TRUNG HOÀ CẦU GIẤY DT 520M MT 15M 10 TẦNG GI...,250 Triệu,520 M²,"Nhà Hàng, Khách Sạn, Resort",Quận Cầu Giấy,,,"10/9/2024, lúc: 9 giờ 11 phút",1955
"DỰ ÁN, TOÀ NHÀ BỆNH VIỆN MỸ ĐÌNH DT 26.000M, MT 200M",85 Tỷ,26000 M²,"Nhà Hàng, Khách Sạn, Resort",Quận Nam Từ Liêm,,,"10/9/2024, lúc: 9 giờ 11 phút",1955
"TRUNG TÂM THƯƠNG MẠI TÂY HỒ DT 5423M, MT 80M, MẶT TIỀN PHỐ",8.5 Tỷ,5423 M²,"Nhà Hàng, Khách Sạn, Resort",Quận Tây Hồ,,,"10/9/2024, lúc: 9 giờ 11 phút",1955
"BÁN NHÀ YÊN HOÀ CẦU GIẤY, 6 TẦNG 37M2, 30M RA Ô TÔ , GIÁ 6.3...",6.3 Tỷ,37 M²,Nhà Trong Ngõ,Quận Cầu Giấy,3 Phòng ngủ,4 WC,"10/9/2024, lúc: 9 giờ 10 phút",1956
BÁN NHÀ 78M2 ÔTÔ TRÁNH NGÕ 521 ĐƯỜNG CỔ NHUẾ KINH DOANH TỐT...,13.5 Tỷ,78 M²,Nhà Trong Ngõ,Đường Cổ Nhuế,6 Phòng ngủ,5 WC,"10/9/2024, lúc: 9 giờ 3 phút",1956
"BÁN NHÀ CẦU GIẤY 38M2 5.5 TẦNG FULL ĐẸP SIÊU HIẾM GIÁ 6,15 T...",6.2 Tỷ,38 M²,Nhà Trong Ngõ,Quận Cầu Giấy,3 Phòng ngủ,4 WC,"10/9/2024, lúc: 8 giờ 57 phút",1956
SHOP CHÂN ĐẾ VINHOMES SMART CITY KÝ TRỰC TIẾP CHỦ ĐẦU TƯ ÂN ...,170 Triệu,80 M²,ShopHouse,Vinhomes Smart City,,,"10/9/2024, lúc: 8 giờ 46 phút",1956
"BÁN NHÀ LẠC LONG QUÂN, TÂY HỒ 35M2, 5 TẦNG, GIÁ 6.2 TỶ - NGÕ...",6.2 Tỷ,35 M²,Nhà Trong Ngõ,Lạc Long Quân,3 Phòng ngủ,4 WC,"10/9/2024, lúc: 8 giờ 39 phút",1956
3 TẦNG ĐÀO DUY TỪ (TẠ HIỆN) - 23M CHỈ 5.9 TỶ - LÕI PHỐ CỔ HO...,5.9 Tỷ,23 M²,Nhà Trong Ngõ,Quận Hoàn Kiếm,2 Phòng ngủ,2 WC,"10/9/2024, lúc: 8 giờ 37 phút",1956
"HIẾM NHÀ DÂN XÂY LOGOC, 2 MẶT TIỀN, OTO ĐẬU CỬA.",3.3 Tỷ,45 M²,Nhà Đất Thổ Cư,Huyện Hoài Đức,,,"10/9/2024, lúc: 8 giờ 29 phút",1956
"B_Á_N NHÀ MỸ ĐÌNH, NHÀ MỚI XÂY CỰC ĐẸP, RẤT GẦN PHỐ..,",6.8 Tỷ,31 M²,"Nhà Xưởng, Mặt Bằng, Kho Bãi",Quận Nam Từ Liêm,,,"10/9/2024, lúc: 8 giờ 8 phút",1956
"BÁN NHÀ HOÀNG MAI 28M2X5 TẦNG 3 PHÒNG NGỦ, NGÕ XE BA GÁC, SỔ...",3.36 Tỷ,28 M²,Nhà Trong Ngõ,Quận Hoàng Mai,3 Phòng ngủ,3 WC,"10/9/2024, lúc: 7 giờ 57 phút",1956
"BÁN GẤP KHU CN LAI XÁ, KIM CHUNG, HOÀI ĐỨC DT 5000M X6, MT 6...",3.76 Tỷ,5000 M²,"Nhà Hàng, Khách Sạn, Resort",Huyện Hoài Đức,11 Phòng ngủ,,"10/9/2024, lúc: 7 giờ 54 phút",1956
"BÁN GẤP BIỆT THỰ SÂN VƯỜN KĐT DỊCH VỌNG, CẦU GIẤY DT 268M X4...",7.3 Tỷ,268 M²,"Nhà Biệt Thự, Liền Kề",Quận Cầu Giấy,11 Phòng ngủ,11 WC,"10/9/2024, lúc: 7 giờ 44 phút",1956
BÁN NHANH GÀ ĐẺ TRỨNG VÀNG PHỐ TRẦN CUNG CCMN ĐẦY ĐỦ PCCC HI...,15.5 Tỷ,74 M²,Nhà Đất Thổ Cư,Đường Trần Cung,11 Phòng ngủ,11 WC,"10/9/2024, lúc: 1 giờ 34 phút",1956
CƠ HỘI SỞ HỮU NHÀ ĐẸP PHỐ TRẦN CUNG - NGÕ THÔNG TỨ PHÍA,12.6 Tỷ,57 M²,Nhà Đất Thổ Cư,Đường Trần Cung,4 Phòng ngủ,4 WC,"10/9/2024, lúc: 1 giờ 31 phút",1956
BÁN NHÀ TRUNG YÊN 96M2 24 TỶ - NGÕ 3 OTO DÒNG TIỀN 35TR /...,24 Tỷ,96 M²,Nhà Trong Ngõ,Quận Cầu Giấy,9 Phòng ngủ,,"10/9/2024, lúc: 0 giờ 14 phút",1956
BÁN NHÀ BÙI XƯƠNG TRẠCH 52M2 9T35 NGÕ Ô TÔ LÔ GÓC,9.35 Tỷ,52 M²,Nhà Trong Ngõ,Quận Đống Đa,4 Phòng ngủ,,"10/9/2024, lúc: 0 giờ 10 phút",1956
BÁN CĂN VIP KHƯƠNG ĐÌNH 35M2 15T5 MẶT PHỐ - VỈA HÈ RỘNG,15.5 Tỷ,35 M²,Nhà Mặt Phố,Khương Đình,3 Phòng ngủ,,"10/9/2024, lúc: 0 giờ 8 phút",1956
BÁN NHÀ ĐẸP TRỊNH ĐÌNH CỬU 61M2 16T9 MẶT PHỐ - LÔ GÓC,16.9 Tỷ,61 M²,Nhà Mặt Phố,Quận Hoàng Mai,4 Phòng ngủ,,"10/9/2024, lúc: 0 giờ 5 phút",1956
"BÁN CĂN HIẾM TRẦN QUANG DIỆU 48,3M2 12T8 - AN NINH TỐT 3M...",12.8 Tỷ,48 M²,Nhà Trong Ngõ,Trần Quang Diệu,3 Phòng ngủ,,"10/9/2024, lúc: 0 giờ 3 phút",1956
BÁN NHÀ ĐẸP QUAN NHÂN 53M2 9T3 NHÀ MỚI 2 THOÁNG,9.3 Tỷ,53 M²,Nhà Trong Ngõ,Quan Nhân,6 Phòng ngủ,,"9/9/2024, lúc: 23 giờ 45 phút",1956
BÁN CĂN VIP NHÂN HÒA 60M2 9 TỶ - 2 MẶT TIỀN QH MẶT PHỐ,9 Tỷ,60 M²,Nhà Trong Ngõ,Nhân Hoà,5 Phòng ngủ,,"9/9/2024, lúc: 23 giờ 44 phút",1956
173 HOÀNG HOA THÁM - 36M X 4T - MẶT TIỀN 3.4M - NGÕ THOÁNG -...,6.1 Tỷ,35 M²,Nhà Trong Ngõ,Hoàng Hoa Thám,4 Phòng ngủ,3 WC,"9/9/2024, lúc: 23 giờ 31 phút",1957
BÁN NHÀ MẶT PHỐ KĐT ĐỀN LỪ DT40M2 MT4M GIÁ 12 TỶ KHINH DOANH...,12 Tỷ,40 M²,Nhà Mặt Phố,Quận Hoàng Mai,3 Phòng ngủ,3 WC,"9/9/2024, lúc: 23 giờ 30 phút",1957
"NHÀ LÊ TRỌNG TẤN CÓ GARA Ô TÔ - NGÕ RỘNG, ĐẸP - GIÁ NHỈNH 8...",8.3 Tỷ,56 M²,Nhà Trong Ngõ,Quận Thanh Xuân,3 Phòng ngủ,2 WC,"9/9/2024, lúc: 22 giờ 56 phút",1957
105 YÊN HOÀ - 32M X 5T - 3M MẶT TIỀN - Ô TÔ 5 TẠ ĐỖ CỬA - LÔ...,5.95 Tỷ,32 M²,Nhà Trong Ngõ,Yên Hoà,6 Phòng ngủ,5 WC,"9/9/2024, lúc: 22 giờ 43 phút",1957
"BÁN NHÀ NGÕ 63 LÊ ĐỨC THỌ, NGÕ THÔNG, Ô TÔ, KINH DOANH, LÔ G...",8.6 Tỷ,46 M²,Nhà Đất Thổ Cư,Làng Đình Thôn,6 Phòng ngủ,5 WC,"9/9/2024, lúc: 22 giờ 39 phút",1957
"BÁN ĐẤT THÔN 1, THẠCH ĐÀ, MÊ LINH, HÀ NỘI. CÁCH 600M TỚI CHỢ...",2.4 Tỷ,80 M²,Nhà Đất Thổ Cư,Huyện Mê Linh,,,"9/9/2024, lúc: 22 giờ 21 phút",1957
CHDV CẦU GIẤY 7 TẦNG TM - 17 PHÒNG KK - DT 1.2 TỶ/NĂM - 85M ...,16.5 Tỷ,85 M²,Nhà Đất Thổ Cư,Cầu Giấy,,,"9/9/2024, lúc: 22 giờ 19 phút",1957
"BÁN NHÀ LÊ ĐỨC THỌ LÔ GÓC SIÊU HIẾM, ĐƯỜNG Ô TÔ GIÁ RA LỘC C...",8.6 Tỷ,45 M²,Nhà Trong Ngõ,Quận Nam Từ Liêm,,,"9/9/2024, lúc: 22 giờ 5 phút",1957
"BÁN NHÀ LẠC LONG QUÂN THOÁNG TRƯỚC SAU, GẦN HỒ TÂY GIÁ CHỈ 8...",8.5 Tỷ,45 M²,Nhà Trong Ngõ,Quận Cầu Giấy,,,"9/9/2024, lúc: 21 giờ 56 phút",1957
"BÁN NHÀ LÔ GÓC TRƯƠNG ĐỊNH, HAI BÀ TRƯNG, FULL TIỆN Í...",4.5 Tỷ,35 M²,Nhà Trong Ngõ,Quận Hai Bà Trưng,4 Phòng ngủ,3 WC,"9/9/2024, lúc: 21 giờ 40 phút",1957
"BÁN CHUNG CƯ MINI NHÀ DÒNG TIỀN PHÚ ĐÔ NGÕ NÔNG,Ô TÔ GẦN,GIÁ...",10.65 Tỷ,53 M²,Nhà Đất Thổ Cư,Làng Phú Đô,10 Phòng ngủ,10 WC,"9/9/2024, lúc: 21 giờ 38 phút",1957
"NHÀ DÂN XÂY MẬU LƯƠNG 31M2 X4 TẦNG, GÍA 4.8 TỶ, MT 5M",4.8 Tỷ,31 M²,Nhà Trong Ngõ,Kđt Mậu Lương - Kiến Hưng,3 Phòng ngủ,4 WC,"9/9/2024, lúc: 21 giờ 35 phút",1957
"ĐẤT PHỐ TRẠM, LONG BIÊN MẶT NGÕ OTO TRÁNH ĐỖ 102M2 15.5 TỶ M...",15.5 Tỷ,102 M²,Nhà Đất Thổ Cư,Quận Long Biên,2 Phòng ngủ,1 WC,"9/9/2024, lúc: 20 giờ 32 phút",1957
ĐẤT VIEW HỒ TRƯỚC NHÀ OTO TRÁNH PHỐ NGỌC THỤY LONG BIÊN 66M2...,9.9 Tỷ,66 M²,Nhà Đất Thổ Cư,Ngọc Thụy,2 Phòng ngủ,2 WC,"9/9/2024, lúc: 20 giờ 13 phút",1957
BÁN NHÀ:QUANG TRUNG-HÀ ĐÔNG. DT:50M2X5.3M.MT.,21.5 Tỷ,50 M²,Nhà Đất Thổ Cư,Quận Hà Đông,,,"9/9/2024, lúc: 19 giờ 59 phút",1957
BÁN NHÀ:QUANG TRUNG -HÀ ĐÔNG. DT:50M2 X 5.1M.MT.,19.5 Tỷ,50 M²,Nhà Đất Thổ Cư,Quận Hà Đông,,,"9/9/2024, lúc: 19 giờ 48 phút",1957
SIÊU PHẨM PHỐ NGUYỄN AN NINH - THANG MÁY - 7 PHÒNG NGỦ 13.5 ...,13.5 Tỷ,50 M²,Nhà Mặt Phố,Nguyễn An Ninh,7 Phòng ngủ,5 WC,"9/9/2024, lúc: 18 giờ 57 phút",1957
BÁN GẤP NHÀ ĐẸP - KIM MÃ THƯỢNG - BA ĐÌNH 61M2 X MẶT TIỀN 4M...,8250 Tỷ,61 M²,Nhà Trong Ngõ,Quận Ba Đình,,,"9/9/2024, lúc: 18 giờ 42 phút",1957
CHUNG CƯ HOÀNG HÀ - THỊNH LIỆT - DT 83M 3PN 2WC GIÁ 3.8 TỶ,3.8 Tỷ,83 M²,Căn Hộ Chung Cư,Quận Hoàng Mai,,,"9/9/2024, lúc: 18 giờ 38 phút",1957
"BÁN NHÀ PHỐ HỒNG MAI, GIÁ 4,2 TỶ, DT 36M2, 12M RA Ô TÔ TRÁNH...",4.2 Tỷ,36 M²,Nhà Đất Thổ Cư,Hồng Mai,4 Phòng ngủ,,"9/9/2024, lúc: 18 giờ 20 phút",1957
"BÁN NHÀ HỒ ĐẮC DI - NHÀ DÂN XÂY VỀ Ở LUÔN , 40M* 7TẦNG SỔ ĐỎ...",7.98 Tỷ,40 M²,Nhà Đất Thổ Cư,Quận Đống Đa,,,"9/9/2024, lúc: 18 giờ 21 phút",1958
"BÁN GẤP NHÀ NGÕ PHỐ MINH KHAI, 5.2TỶ, DT 35M2, 5 TẦNG MỚI ĐẸ...",5.2 Tỷ,35 M²,Nhà Đất Thổ Cư,Minh Khai,3 Phòng ngủ,,"9/9/2024, lúc: 18 giờ 1 phút",1958
"BÁN GẤP NHÀ PHÂN LÔ TRẦN KIM XUYẾN, CẦU GIẤY, VỈA HÈ, KINH D...",28 Tỷ,85 M²,Nhà Trong Ngõ,Quận Cầu Giấy,6 Phòng ngủ,4 WC,"9/9/2024, lúc: 17 giờ 59 phút",1958
"BÁN NHÀ DÂN XÂY 4 TẦNG TẠI XÃ ĐÀN, ĐỐNG ĐA, 20M RA PHỐ, 60M2...",7.5 Tỷ,60 M²,Nhà Trong Ngõ,Quận Đống Đa,4 Phòng ngủ,3 WC,"9/9/2024, lúc: 17 giờ 56 phút",1958
NHÀ MỚI. THIẾT KẾ HIỆN ĐẠI. KHÁCH HÀNG QUAN TÂM NHANH NHÉ,490 Tỷ,31 M²,Nhà Trong Ngõ,Berriver Long Biên,3 Phòng ngủ,4 WC,"9/9/2024, lúc: 17 giờ 48 phút",1958
BÁN NHÀ 17.2 TẠ QUANG BỬU 67M 5 TẦNG MT6 CHỈ 9.8 TỶ.,9.8 Tỷ,67 M²,Nhà Đất Thổ Cư,Quận Hai Bà Trưng,,,"9/9/2024, lúc: 17 giờ 36 phút",1958
CĂN HỘ 2 NGỦ CỰC HOT TẠI THE VICTORIA - VINHOMES SMART CITY,Thỏa Thuận,62 M²,Căn Hộ Chung Cư,Vinhomes Smart City,2 Phòng ngủ,2 WC,"9/9/2024, lúc: 17 giờ 21 phút",1958
BÁN NHÀ ĐẸP CẦU GIẤY - 30M2 X 5 TẦNG - HƠN 6 TỶ,6.6 Tỷ,30 M²,Nhà Mặt Phố,Quận Cầu Giấy,,,"9/9/2024, lúc: 17 giờ 20 phút",1958
NHÀ MỚI. THIẾT KẾ HIỆN ĐẠI. KHÁCH QUAN TÂM NHANH NHÉ,5 Tỷ,35 M²,Nhà Trong Ngõ,Chu Huy Mân,3 Phòng ngủ,4 WC,"9/9/2024, lúc: 17 giờ 15 phút",1958
"ĐẤT NỀN FULL THỔ CƯ 65,6 M2 SẴN SỔ ĐỎ TẠI ĐÔNG ANH- HÀ NỘI",100 Triệu,65 M²,Nhà Đất Thổ Cư,Huyện Đông Anh,,,"9/9/2024, lúc: 17 giờ 11 phút",1958
CHỈ 1 TỶ 660TR SỞ HỮU NGAY CĂ STUDIO 37M TẠI VINHOMES OCEAN ...,1660 Tỷ,37 M²,Căn Hộ Chung Cư,Vinhomes Ocean Park,1 Phòng ngủ,1 WC,"9/9/2024, lúc: 16 giờ 59 phút",1958
BÁN ĐẤT ĐẤU GIÁ X9 CÁN KHÊ NGUYÊN KHÊ ĐÔNG ANH ĐƯỜNG QUY HOẠ...,Thỏa Thuận,81 M²,Đất Nền Dự Án,Huyện Đông Anh,,,"9/9/2024, lúc: 16 giờ 50 phút",1958
BÁN ĐẤT ĐẤU GIÁ X4 THÔN ĐỒNG NGUYÊN KHÊ ĐÔNG ANH VIEW CÔNG V...,Thỏa Thuận,78 M²,Đất Nền Dự Án,Huyện Đông Anh,,,"9/9/2024, lúc: 16 giờ 50 phút",1958
BÁN ĐẤT ĐẤU GIÁ X1 NGUYÊN KHÊ ĐÔNG ANH GẦN QL3 KINH DOANH,Thỏa Thuận,80 M²,Đất Nền Dự Án,Huyện Đông Anh,,,"9/9/2024, lúc: 16 giờ 49 phút",1958
BÁN ĐẤT ĐẤU GIÁ X2 NGUYÊN KHÊ ĐÔNG ANH CHỢ LẮP GHÉP KINH DOA...,Thỏa Thuận,80 M²,Đất Nền Dự Án,Huyện Đông Anh,,,"9/9/2024, lúc: 16 giờ 50 phút",1958
BÁN ĐẤT ĐẤU GIÁ X2 XÓM NGÕ KHÊ NỮ NGUYÊN KHÊ ĐÔNG ANH,Thỏa Thuận,75 M²,Đất Nền Dự Án,Huyện Đông Anh,,,"9/9/2024, lúc: 16 giờ 49 phút",1958
BÁN ĐẤT ĐẤU GIÁ X1 MAI HIÊN MAI LÂM ĐÔNG ANH,Thỏa Thuận,75 M²,Nhà Đất Thổ Cư,Huyện Đông Anh,,,"9/9/2024, lúc: 16 giờ 49 phút",1958
DUY NHẤT TÒA CCMN MỸ ĐÌNH DÒNG TIỀN ĐỈNH - MẶT TIỀN SIÊU RỘN...,18.8 Tỷ,125 M²,Nhà Trong Ngõ,Mỹ Đình II,,,"9/9/2024, lúc: 16 giờ 44 phút",1958
BÁN NHÀ MẶT PHỐ VIP TRẦN QUANG DIỆU - 60M2 X 7 TẦNG - HƠN 34...,34.8 Tỷ,60 M²,Nhà Mặt Phố,Quận Đống Đa,,,"9/9/2024, lúc: 16 giờ 19 phút",1958
"BÁN CĂN HỘ THE ZEI 105M2 3PN 2VS NHỈNH 8 TỶ, TẦNG TRUNG, VIE...",8 Tỷ,105 M²,Căn Hộ Chung Cư,The Zei,3 Phòng ngủ,2 WC,"9/9/2024, lúc: 16 giờ 18 phút",1958
"BÁN NHÀ CC B9 NGUYỄN CẢNH DỊ, HN, DT 68 M2, GIÁ BÁN 3.34 TỶL...",3.34 Tỷ,68 M²,Căn Hộ Chung Cư,Chung Cư Bea Sky Nguyễn Xiển,2 Phòng ngủ,2 WC,"9/9/2024, lúc: 16 giờ 13 phút",1959
NGUYỄN VĂN CỪ - LONG BIÊN_ 6 TẦNG THANG MÁY LONG LANH - FULL...,11.8 Tỷ,50 M²,Nhà Mặt Phố,Quận Long Biên,,,"9/9/2024, lúc: 16 giờ 1 phút",1959
"EM GÁI MẶT PHỐ THÁI HÀ - 5M RA MẶT PHỐ, Ô TÔ DỪNG ĐỖ, VÀO NH...",45 Tỷ,160 M²,Nhà Trong Ngõ,Thái Hà,5 Phòng ngủ,5 WC,"9/9/2024, lúc: 15 giờ 57 phút",1959
"DUY NHẤT TẠI TÒA SA5 CĂN SHOPHOUSE GIỮA 2 MẶT SẢNH, GIÁ BÁN ...",7.52 Tỷ,47 M²,ShopHouse,The Sakura,,,"9/9/2024, lúc: 15 giờ 52 phút",1959
"🔥BÁN NHÀ CC KVKL HN, DT 65 M2, GIÁ BÁN 2.98 TỶLH 0981691509",2.98 Tỷ,65 M²,Căn Hộ Chung Cư,Đường Kim Giang,2 Phòng ngủ,,"9/9/2024, lúc: 15 giờ 47 phút",1959
BÁN NHÀ LONG BIÊN Ô TÔ ĐỖ CỬA GIAO THÔNG THUẬN TIỆN,4.5 Tỷ,45 M²,Nhà Đất Thổ Cư,Quận Long Biên,,,"9/9/2024, lúc: 15 giờ 20 phút",1959
"BÁN NHÀ PHỐ ĐỒNG BÁT, PHÂN LÔ, Ô TÔ, KINH DOANH MT 3.5M, 8.9...",8.99 Tỷ,36 M²,Nhà Trong Ngõ,Quận Nam Từ Liêm,,,"9/9/2024, lúc: 15 giờ 17 phút",1959
CHÍNH CHỦ BÁN GẤP NHÀ NGÕ VĂN CHƯƠNG,6.1 Tỷ,48 M²,Nhà Đất Thổ Cư,Văn Chương,3 Phòng ngủ,3 WC,"9/9/2024, lúc: 15 giờ 1 phút",1959
. BÁN GẤP CĂN HỘ ĐẸP ĐẠI KIM BUILDING. DT. 103M2. GIÁ BÁN 4....,Thỏa Thuận,103 M²,Căn Hộ Chung Cư,Quận Hoàng Mai,3 Phòng ngủ,2 WC,"9/9/2024, lúc: 14 giờ 44 phút",1959
"BÁN CĂN HỘ CHUNG CƯ VIHA- QUẬN THANH XUÂN- QUỸ CĂN 2N, 3N",7.1 Tỷ,79 M²,Căn Hộ Chung Cư,Quận Thanh Xuân,2 Phòng ngủ,2 WC,"9/9/2024, lúc: 14 giờ 45 phút",1959
"BÁN CĂN HỘ DỰ ÁN LUMI HÀ NỘI- TOÀ S6, P1, P2 ( TOÀ SIGNATRUR...",9.5 Tỷ,115 M²,Căn Hộ Chung Cư,Quận Nam Từ Liêm,,,"9/9/2024, lúc: 14 giờ 45 phút",1959
"BÁN CĂN HỘ DỰ ÁN LUMI HÀ NỘI, TOÀ ELITE 1&2, TÂY MỖ, HÀ NỘI",79 Triệu,75 M²,Căn Hộ Chung Cư,Quận Nam Từ Liêm,2 Phòng ngủ,2 WC,"9/9/2024, lúc: 14 giờ 45 phút",1959
"BÁN CĂN HỘ 2N2WC, 80M2, CHUNG CƯ VIHA 107 NGUYỄN TUÂN, Q.THA...",7 Tỷ,80 M²,Căn Hộ Chung Cư,Quận Thanh Xuân,2 Phòng ngủ,2 WC,"9/9/2024, lúc: 14 giờ 45 phút",1959
"BÁN CĂN 3N3WC, 97M2, TRUNG TÂM Q.THANH XUÂN- VIHA COMPLEX,",7.9 Tỷ,97 M²,Căn Hộ Chung Cư,Quận Thanh Xuân,3 Phòng ngủ,3 WC,"9/9/2024, lúc: 14 giờ 45 phút",1959
HÀO NAM - 1 NHÀ RA PHỐ - 7 TẦNG 60M2 GARA Ô TÔ,20 Tỷ,60 M²,Nhà Trong Ngõ,Hào Nam,4 Phòng ngủ,7 WC,"9/9/2024, lúc: 14 giờ 37 phút",1959
"BÁN NHÀ DỊCH VỌNG, CẦU GIẤY 7.4 TỶ/42M2 NHÀ ĐẸP 4 TẦNG",7.4 Tỷ,42 M²,Nhà Đất Thổ Cư,Dịch Vọng,4 Phòng ngủ,3 WC,"9/9/2024, lúc: 14 giờ 38 phút",1959
"BÁN NHÀ 4 TẦNG (36M2) PHÚ MỸ, MỸ ĐÌNH GIÁ 5.4 TỶ",5.4 Tỷ,36 M²,Nhà Đất Thổ Cư,Làng Phú Mỹ,4 Phòng ngủ,3 WC,"9/9/2024, lúc: 14 giờ 32 phút",1959
"TUYỆT ĐỈNH HOÀNG VĂN THÁI, THANH XUÂN, 42M2, 10M RA Ô TÔ, NH...",8.3 Tỷ,42 M²,Nhà Trong Ngõ,Quận Thanh Xuân,,,"9/9/2024, lúc: 14 giờ 17 phút",1959
"CẦN BÁN CĂN HỘ GÓC 3 NGỦ, 3 MẶT THOÁNG TẠI TÒA CT7 CHUNG CƯ ...",5.5 Tỷ,96 M²,Căn Hộ Chung Cư,Kđt Mường Thanh - Thanh Hà,3 Phòng ngủ,2 WC,"9/9/2024, lúc: 14 giờ 14 phút",1959
"BÁN NHÀ LIỀN KỀ PHÂN LÔ VỈA HÈ NGÕ 67 PHÙNG KHOANG, 70M2, 15...",15.5 Tỷ,70 M²,"Nhà Biệt Thự, Liền Kề",Kđt Trung Văn,4 Phòng ngủ,3 WC,"9/9/2024, lúc: 13 giờ 58 phút",1959
BÁN NHÀ PHỐ HÀO NAM 60M2 7 TẦNG THANG MÁY Ô TÔ VÀO NHÀ,20 Tỷ,60 M²,Nhà Trong Ngõ,Hào Nam,4 Phòng ngủ,,"9/9/2024, lúc: 13 giờ 17 phút",1960
BÁN NHÀ XUÂN ĐỈNH - NHÀ ĐẸP LUNG LINH - GIÁ CẢ HỢP LÝ - LIÊN...,17 Tỷ,72 M²,Nhà Đất Thổ Cư,Đường Xuân Đỉnh,11 Phòng ngủ,,"9/9/2024, lúc: 13 giờ 7 phút",1960
CHÍNH CHỦ CẦN BÁN GẤP - NHÀ ĐẸP TRẦN CUNG - HAI THOÁNG VĨNH ...,9.5 Tỷ,42 M²,Nhà Đất Thổ Cư,Quận Bắc Từ Liêm,11 Phòng ngủ,,"9/9/2024, lúc: 13 giờ 2 phút",1960
